emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Abu Dhabi,8878,17,138500,30,2026-07-03T15:54:40.972406Z,2026-07-03T19:00:03.590022Z,16
Abu Dhabi,90909,14,138500,84,2026-07-04T13:46:16.007097Z,2026-07-04T18:05:01.140790Z,34
Abu Dhabi,7717,18,137000,39,2026-07-03T18:43:31.374072Z,2026-07-04T15:13:35.891282Z,17
Abu Dhabi,11144,14,136000,89,2026-07-03T16:16:28.693827Z,2026-07-03T19:46:54.088965Z,37
Abu Dhabi,44044,22,135500,50,2026-07-03T13:23:41.557785Z,2026-07-03T16:40:06.180118Z,24
Abu Dhabi,88088,16,135000,34,2026-07-02T22:09:14.759453Z,2026-07-03T13:40:02.065729Z,8
Abu Dhabi,8440,1,135000,61,2026-07-02T22:09:14.759453Z,2026-07-03T17:38:09.740067Z,35
Abu Dhabi,30303,23,135000,43,2026-07-03T15:05:34.760493Z,2026-07-03T18:00:03.212350Z,12
Abu Dhabi,7577,50,135000,44,2026-07-03T18:43:31.374072Z,2026-07-04T15:17:25.847111Z,18
Abu Dhabi,96999,20,133500,81,2026-07-02T22:09:14.759453Z,2026-07-03T18:21:43.247574Z,49
Abu Dhabi,40404,16,133500,48,2026-07-04T00:06:54.876027Z,2026-07-04T15:06:27.234691Z,18
Abu Dhabi,5567,1,133000,57,2026-07-03T18:35:55.690389Z,2026-07-04T15:40:43.994270Z,23
Abu Dhabi,6260,2,132000,129,2026-07-02T22:09:14.759453Z,2026-07-03T16:21:59.079016Z,46
Abu Dhabi,99900,22,132000,96,2026-07-02T22:09:14.759453Z,2026-07-03T18:21:43.247574Z,38
Abu Dhabi,10010,23,131500,100,2026-07-03T15:05:34.760493Z,2026-07-03T18:56:10.244528Z,33
Abu Dhabi,33233,23,131500,17,2026-07-03T15:54:40.972406Z,2026-07-03T18:43:31.374072Z,10
Abu Dhabi,9001,20,131000,55,2026-07-03T13:56:21.543492Z,2026-07-03T17:27:15.833792Z,18
Abu Dhabi,22022,23,131000,59,2026-07-03T20:08:38.030529Z,2026-07-04T15:13:35.891282Z,17
Abu Dhabi,9930,1,130500,61,2026-07-03T19:01:34.932041Z,2026-07-04T16:12:14.633373Z,27
Abu Dhabi,2425,23,130000,74,2026-06-26T21:20:37.912439Z,2026-07-03T14:22:00.587201Z,15
Abu Dhabi,5011,2,130000,27,2026-07-02T22:09:14.759453Z,2026-07-03T12:40:02.523192Z,5
Abu Dhabi,20003,23,130000,48,2026-07-02T22:09:14.759453Z,2026-07-03T16:00:06.397641Z,15
Abu Dhabi,66600,22,130000,107,2026-07-03T14:50:56.273470Z,2026-07-03T18:39:47.373562Z,37
Abu Dhabi,60666,22,130000,51,2026-07-03T15:11:00.916798Z,2026-07-03T18:35:55.690389Z,26
Abu Dhabi,7655,1,130000,51,2026-07-03T15:49:12.423098Z,2026-07-03T18:46:57.645389Z,23
Abu Dhabi,232,0,128500,42,2026-06-26T21:20:37.912439Z,2026-07-03T14:45:26.225529Z,19
Abu Dhabi,44424,22,128000,50,2026-07-04T00:06:54.876027Z,2026-07-04T14:50:13.618706Z,12
Abu Dhabi,33303,23,126500,71,2026-07-03T14:54:45.767597Z,2026-07-03T18:24:59.865598Z,24
Abu Dhabi,36663,50,126000,89,2026-07-04T15:11:55.615140Z,2026-07-04T18:35:42.263622Z,34
Abu Dhabi,9390,1,125000,47,2026-07-02T22:09:14.759453Z,2026-07-03T15:43:49.328435Z,23
Abu Dhabi,8803,1,125000,50,2026-07-02T22:09:14.759453Z,2026-07-03T16:21:59.079016Z,28
Abu Dhabi,96669,20,125000,78,2026-07-03T16:05:31.504664Z,2026-07-03T18:52:24.942729Z,25
Abu Dhabi,8282,20,125000,5,2026-07-03T18:52:24.942729Z,2026-07-04T00:06:54.876027Z,1
Abu Dhabi,9998,22,125000,11,2026-07-03T19:01:34.932041Z,2026-07-04T00:06:54.876027Z,1
Abu Dhabi,66066,18,125000,57,2026-07-04T14:02:34.143009Z,2026-07-04T18:46:37.124856Z,42
Abu Dhabi,9097,1,124000,91,2026-07-02T22:09:14.759453Z,2026-07-03T15:54:40.972406Z,40
Abu Dhabi,5700,22,124000,85,2026-07-02T22:09:14.759453Z,2026-07-03T18:05:27.302550Z,36
Abu Dhabi,4911,11,123000,76,2026-07-03T18:24:59.865598Z,2026-07-04T16:23:08.415218Z,34
Abu Dhabi,2023,20,122500,82,2026-06-26T21:20:37.912439Z,2026-07-03T15:12:50.937339Z,32
Abu Dhabi,7217,1,122500,63,2026-07-02T22:09:14.759453Z,2026-07-03T15:51:03.649980Z,31
Abu Dhabi,1992,21,122000,44,2026-06-26T21:20:37.912439Z,2026-07-03T15:43:49.328435Z,26
Abu Dhabi,96969,20,121500,131,2026-07-02T22:09:14.759453Z,2026-07-03T17:49:11.424182Z,44
Abu Dhabi,6620,20,121500,112,2026-07-02T22:09:14.759453Z,2026-07-03T17:39:50.594465Z,41
Abu Dhabi,8002,20,121000,62,2026-07-03T18:46:57.645389Z,2026-07-04T14:57:11.551113Z,21
Abu Dhabi,8208,2,121000,109,2026-07-03T18:50:39.943668Z,2026-07-04T16:30:14.130013Z,35
Abu Dhabi,9709,1,120500,42,2026-07-03T18:57:48.092918Z,2026-07-04T15:40:43.994270Z,20
Abu Dhabi,1997,22,120000,8,2026-06-26T21:20:37.912439Z,2026-07-02T22:09:14.759453Z,3
Abu Dhabi,40444,21,118500,32,2026-07-04T00:06:54.876027Z,2026-07-04T14:57:11.551113Z,10
Abu Dhabi,70009,1,118000,93,2026-07-04T15:02:39.150220Z,2026-07-04T18:34:31.360875Z,45
Abu Dhabi,6067,5,117500,75,2026-07-03T15:43:49.328435Z,2026-07-03T18:35:55.690389Z,23
Abu Dhabi,66676,50,116500,67,2026-07-03T14:16:34.140046Z,2026-07-03T18:00:03.212350Z,24
Abu Dhabi,11141,50,116000,66,2026-07-02T22:09:14.759453Z,2026-07-03T16:10:59.084296Z,28
Abu Dhabi,56665,15,116000,87,2026-07-02T22:09:14.759453Z,2026-07-03T17:28:59.984574Z,35
Abu Dhabi,3999,2,115500,8,2026-06-26T21:20:37.912439Z,2026-07-02T22:09:14.759453Z,4
Abu Dhabi,5415,5,115500,117,2026-07-03T18:32:41.436937Z,2026-07-04T18:41:08.464691Z,48
Abu Dhabi,155,0,115000,1,2026-06-26T21:20:37.912439Z,2026-07-02T22:09:14.759453Z,1
Abu Dhabi,99899,50,115000,64,2026-07-02T22:09:14.759453Z,2026-07-03T15:12:50.937339Z,21
Abu Dhabi,50555,23,115000,50,2026-07-02T22:09:14.759453Z,2026-07-03T15:56:35.486508Z,21
Abu Dhabi,1980,22,114000,84,2026-06-26T21:20:37.912439Z,2026-07-03T13:50:55.271585Z,22
Abu Dhabi,7876,6,113500,82,2026-07-03T18:46:57.645389Z,2026-07-04T13:46:16.007097Z,21
Abu Dhabi,22200,23,113000,84,2026-07-03T22:06:15.057699Z,2026-07-04T17:35:37.322013Z,36
Abu Dhabi,66999,19,113000,52,2026-07-04T13:19:02.719995Z,2026-07-04T17:45:25.762334Z,30
Abu Dhabi,4432,11,112500,71,2026-07-02T22:09:14.759453Z,2026-07-03T14:54:45.767597Z,19
Abu Dhabi,40104,1,110500,136,2026-07-04T16:06:41.964689Z,2026-07-04T20:05:04.386405Z,51
Abu Dhabi,5056,2,110000,76,2026-07-03T18:30:28.450471Z,2026-07-04T14:44:46.166686Z,24
Abu Dhabi,99919,16,110000,83,2026-07-04T14:08:02.757149Z,2026-07-04T18:29:01.801275Z,40
Abu Dhabi,50001,20,110000,122,2026-07-04T14:40:50.759066Z,2026-07-04T18:46:37.124856Z,49
Abu Dhabi,1210,22,109500,78,2026-06-26T21:20:37.912439Z,2026-07-03T14:27:23.269838Z,27
Abu Dhabi,23023,23,108500,135,2026-07-03T16:10:59.084296Z,2026-07-03T18:50:39.943668Z,26
Abu Dhabi,66555,50,108500,52,2026-07-04T00:06:54.876027Z,2026-07-04T16:21:11.822084Z,27
Abu Dhabi,4403,2,107500,76,2026-07-02T22:09:14.759453Z,2026-07-03T14:29:06.593655Z,21
Abu Dhabi,22233,20,107000,53,2026-07-04T15:40:43.994270Z,2026-07-04T18:45:22.120645Z,24
Abu Dhabi,80800,14,106500,97,2026-07-03T15:51:03.649980Z,2026-07-03T19:43:44.444022Z,32
Abu Dhabi,5506,50,106500,102,2026-07-03T18:35:55.690389Z,2026-07-04T16:01:12.966064Z,34
Abu Dhabi,15151,20,106500,20,2026-07-03T19:38:17.716035Z,2026-07-04T15:02:39.150220Z,9
Abu Dhabi,9921,21,106000,32,2026-07-03T13:50:55.271585Z,2026-07-03T16:32:34.680818Z,13
Abu Dhabi,44433,22,106000,73,2026-07-04T00:06:54.876027Z,2026-07-04T16:26:37.949052Z,27
Abu Dhabi,40111,1,105500,84,2026-07-03T14:27:23.269838Z,2026-07-03T19:11:03.566116Z,37
Abu Dhabi,99199,18,105500,19,2026-07-04T00:06:54.876027Z,2026-07-04T16:01:12.966064Z,8
Abu Dhabi,75777,50,105000,35,2026-07-04T13:46:16.007097Z,2026-07-04T17:29:03.860957Z,18
Abu Dhabi,7271,5,104500,93,2026-07-02T22:09:14.759453Z,2026-07-03T13:34:36.123206Z,20
Abu Dhabi,8982,2,104500,69,2026-07-03T14:43:47.268846Z,2026-07-03T19:00:03.590022Z,40
Abu Dhabi,9321,1,103000,58,2026-07-02T22:09:14.759453Z,2026-07-03T13:12:44.856743Z,12
Abu Dhabi,60009,18,102500,103,2026-07-03T16:00:06.397641Z,2026-07-03T19:54:38.181617Z,46
Abu Dhabi,56789,13,101500,102,2026-07-03T15:00:10.043089Z,2026-07-03T19:25:06.618646Z,38
Abu Dhabi,66611,50,101500,38,2026-07-03T15:12:50.937339Z,2026-07-03T18:17:59.133837Z,21
Abu Dhabi,717,1,101000,168,2026-06-26T21:20:37.912439Z,2026-07-03T18:16:16.332416Z,87
Abu Dhabi,5085,5,101000,46,2026-07-02T22:09:14.759453Z,2026-07-03T15:11:00.916798Z,20
Abu Dhabi,11666,22,100500,57,2026-07-03T15:12:50.937339Z,2026-07-03T18:41:22.172619Z,24
Abu Dhabi,87878,22,100500,7,2026-07-04T14:02:34.143009Z,2026-07-04T16:13:41.623123Z,2
Abu Dhabi,1180,18,100000,85,2026-06-26T21:20:37.912439Z,2026-07-03T14:27:23.269838Z,32
Abu Dhabi,1978,21,100000,31,2026-06-26T21:20:37.912439Z,2026-07-03T14:54:45.767597Z,16
Abu Dhabi,3443,2,100000,9,2026-06-26T21:20:37.912439Z,2026-07-02T22:09:14.759453Z,5
Abu Dhabi,8119,11,100000,100,2026-07-03T13:50:55.271585Z,2026-07-03T18:07:09.115134Z,37
Abu Dhabi,9166,6,100000,58,2026-07-03T18:57:48.092918Z,2026-07-04T16:41:03.755283Z,30
Abu Dhabi,22555,20,99500,64,2026-07-04T15:44:49.959745Z,2026-07-04T19:23:27.600123Z,37
Abu Dhabi,4506,5,98500,61,2026-07-02T22:09:14.759453Z,2026-07-03T17:32:42.785303Z,31
Abu Dhabi,30300,23,96000,65,2026-07-03T15:07:25.470458Z,2026-07-03T19:03:14.847940Z,30
Abu Dhabi,6543,15,96000,90,2026-07-03T16:00:06.397641Z,2026-07-03T20:03:14.597757Z,47
Abu Dhabi,1051,11,95500,85,2026-06-26T21:20:37.912439Z,2026-07-03T15:43:49.328435Z,34
Abu Dhabi,69069,13,95500,84,2026-07-04T00:06:54.876027Z,2026-07-04T12:51:43.526035Z,8
Abu Dhabi,9639,6,95000,58,2026-07-03T12:40:02.523192Z,2026-07-03T18:00:03.212350Z,35
Abu Dhabi,32322,2,94500,116,2026-07-02T22:09:14.759453Z,2026-07-03T14:49:15.233781Z,29
Abu Dhabi,80080,12,94500,166,2026-07-03T16:16:28.693827Z,2026-07-03T20:05:30.543436Z,42
Abu Dhabi,3012,2,94000,98,2026-06-26T21:20:37.912439Z,2026-07-03T17:43:37.693641Z,40
Abu Dhabi,3101,12,94000,93,2026-06-26T21:20:37.912439Z,2026-07-03T16:34:39.101227Z,38
Abu Dhabi,1255,21,93500,81,2026-06-26T21:20:37.912439Z,2026-07-03T16:38:00.479013Z,37
